position,entropy
93495,0.591673
93496,0.946373
93497,0.863121
93498,0.591673
93499,-0.000000
93500,-0.000000
93501,0.371232
93502,0.863121
93503,0.749595
93504,-0.000000
93505,0.946373
93506,-0.000000
93507,0.591673
93508,0.591673
93509,-0.000000
93510,-0.000000
93511,1.291692
93512,-0.000000
93513,0.749595
93514,1.610577
93515,0.749595
93516,0.863121
93517,0.371232
93518,0.591673
93519,-0.000000
93520,0.863121
93521,-0.000000
93522,-0.000000
93523,1.148835
93524,0.591673
93525,1.148835
93526,1.148835
93527,0.749595
93528,0.591673
93529,0.371232
93530,0.591673
93531,0.591673
93532,1.287054
93533,-0.000000
93534,-0.000000
93535,-0.000000
93536,0.591673
93537,0.591673
93538,0.591673
93539,0.591673
93540,0.591673
93541,0.591673
93542,0.591673
93543,0.591673
93544,0.591673
93545,0.591673
93546,0.591673
93547,0.591673
93548,0.591673
93549,0.591673
93550,-0.000000
93551,-0.000000
93552,1.094914
93553,-0.000000
93554,-0.000000
93555,-0.000000
93556,0.591673
93557,1.148835
93558,0.749595
93559,0.591673
93560,-0.000000
93561,0.946373
93562,0.591673
93563,0.591673
93564,0.749595
93565,-0.000000
93566,0.591673
93567,0.591673
93568,0.591673
93569,0.591673
93570,0.591673
93571,0.591673
93572,0.591673
93573,0.591673
93574,0.591673
93575,0.591673
93576,0.591673
93577,0.591673
93578,0.591673
93579,0.591673
93580,0.591673
93581,0.591673
93582,0.591673
93583,0.591673
93584,0.591673
93585,0.591673
93586,0.591673
93587,0.591673
93588,0.591673
93589,0.591673
93590,0.591673
93591,0.591673
93592,0.591673
93593,0.591673
93594,0.591673
93595,0.591673
93596,0.591673
93597,0.591673
93598,0.591673
93599,0.591673
93600,0.591673
93601,0.591673
93602,0.591673
93603,0.591673
93604,0.591673
93605,0.591673
93606,0.591673
93607,0.371232
93608,0.371232
93609,0.749595
93610,0.749595
93611,-0.000000
93612,0.591673
93613,0.371232
93614,-0.000000
93615,0.863121
93616,0.371232
93617,1.094914
93618,0.371232
93619,-0.000000
93620,0.591673
93621,-0.000000
93622,-0.000000
93623,0.591673
93624,0.591673
93625,0.371232
93626,1.148835
93627,-0.000000
93628,0.749595
93629,0.591673
93630,-0.000000
93631,-0.000000
93632,0.591673
93633,-0.000000
93634,0.591673
93635,-0.000000
93636,0.749595
93637,1.263809
93638,0.591673
93639,0.863121
93640,0.946373
93641,-0.000000
93642,0.591673
93643,0.371232
93644,0.591673
93645,-0.000000
93646,0.946373
93647,-0.000000
93648,0.591673
93649,0.591673
93650,0.591673
93651,0.591673
93652,0.591673
93653,0.591673
93654,0.591673
93655,0.591673
93656,0.591673
93657,0.591673
93658,0.591673
93659,0.591673
93660,0.591673
93661,0.591673
93662,0.591673
93663,0.591673
93664,0.591673
93665,0.591673
93666,0.591673
93667,0.591673
93668,0.591673
93669,0.591673
93670,0.591673
93671,0.591673
93672,0.591673
93673,0.749595
93674,-0.000000
93675,-0.000000
93676,1.094914
93677,0.591673
93678,0.371232
93679,0.734530
93680,-0.000000
93681,0.734530
93682,0.371232
93683,-0.000000
93684,0.591673
93685,-0.000000
93686,0.863121
93687,-0.000000
93688,1.148835
93689,-0.000000
93690,1.148835
93691,0.946373
93692,0.591673
93693,0.371232
93694,0.371232
93695,-0.000000
93696,0.591673
93697,0.371232
93698,-0.000000
93699,-0.000000
93700,0.591673
93701,0.863121
93702,0.591673
93703,0.863121
93704,-0.000000
93705,-0.000000
93706,-0.000000
93707,-0.000000
93708,-0.000000
93709,0.946373
93710,-0.000000
93711,-0.000000
93712,0.591673
93713,0.591673
93714,-0.000000
93715,0.749595
93716,0.863121
93717,0.749595
93718,0.591673
93719,0.591673
93720,0.591673
93721,0.591673
93722,0.591673
93723,0.591673
93724,0.591673
93725,0.591673
93726,0.591673
93727,0.591673
93728,0.591673
93729,0.591673
93730,0.591673
93731,0.591673
93732,0.591673
93733,0.591673
93734,0.591673
93735,0.591673
93736,0.591673
93737,0.591673
93738,0.591673
93739,0.591673
93740,0.591673
93741,0.591673
93742,0.591673
93743,0.591673
93744,0.591673
93745,0.591673
93746,0.591673
93747,0.591673
93748,0.591673
93749,0.591673
93750,0.591673
93751,0.591673
93752,0.591673
93753,0.591673
93754,0.591673
93755,0.591673
93756,0.591673
93757,0.591673
93758,0.591673
93759,0.591673
93760,0.591673
93761,0.591673
93762,0.591673
93763,0.591673
93764,0.591673
93765,0.591673
93766,0.591673
93767,0.591673
93768,0.591673
93769,0.591673
93770,0.591673
93771,0.591673
93772,0.591673
93773,0.591673
93774,0.591673
93775,0.591673
93776,0.591673
93777,0.591673
93778,0.591673
93779,0.591673
93780,0.591673
93781,0.591673
93782,0.591673
93783,0.591673
93784,0.591673
93785,0.591673
93786,0.591673
93787,0.591673
93788,0.591673
93789,0.591673
93790,0.591673
93791,0.591673
93792,0.591673
93793,0.591673
93794,0.591673
93795,0.591673
93796,0.591673
93797,0.591673
93798,0.591673
93799,0.591673
93800,0.591673
93801,0.591673
93802,0.591673
93803,0.591673
93804,0.591673
93805,0.591673
93806,0.591673
93807,0.591673
93808,0.591673
93809,0.591673
93810,0.591673
93811,0.591673
93812,0.591673
93813,0.591673
93814,0.591673
93815,0.591673
93816,0.591673
93817,0.591673
93818,0.591673
93819,0.591673
93820,0.591673
93821,0.591673
93822,0.591673
93823,0.591673
93824,0.591673
93825,0.591673
93826,0.591673
93827,0.591673
93828,0.591673
93829,0.591673
93830,0.591673
93831,0.591673
93832,0.591673
93833,0.591673
93834,0.591673
93835,0.591673
93836,0.591673
93837,0.591673
93838,0.591673
93839,0.591673
93840,0.591673
93841,0.591673
93842,0.591673
93843,0.591673
93844,0.591673
93845,0.591673
93846,0.591673
93847,0.591673
93848,0.591673
93849,0.591673
93850,0.591673
93851,0.591673
93852,0.591673
93853,0.591673
93854,0.591673
93855,0.591673
93856,0.591673
93857,0.591673
93858,0.591673
93859,0.591673
93860,0.591673
93861,0.591673
93862,0.591673
93863,0.591673
93864,0.591673
93865,0.591673
93866,0.591673
93867,0.591673
93868,0.591673
93869,0.591673
93870,0.591673
93871,0.591673
93872,0.591673
93873,0.591673
93874,0.591673
93875,0.591673
93876,0.591673
93877,0.591673
93878,0.591673
93879,0.591673
93880,0.591673
93881,0.591673
93882,0.591673
93883,0.591673
93884,0.591673
93885,0.591673
93886,0.591673
93887,0.591673
93888,0.591673
93889,0.591673
93890,0.591673
93891,0.591673
93892,0.591673
93893,0.591673
93894,0.591673
93895,0.591673
93896,0.591673
93897,0.591673
93898,0.591673
93899,0.591673
93900,0.591673
93901,0.591673
93902,0.591673
93903,0.591673
93904,0.591673
93905,0.591673
93906,0.591673
93907,0.591673
93908,0.591673
93909,0.946373
93910,-0.000000
93911,0.371232
93912,0.946373
93913,-0.000000
93914,0.863121
93915,1.094914
93916,-0.000000
93917,0.863121
93918,1.094914
93919,-0.000000
93920,0.371232
93921,0.371232
93922,0.591673
93923,0.591673
93924,0.946373
93925,0.371232
93926,-0.000000
93927,0.591673
93928,0.591673
93929,0.591673
93930,0.591673
93931,0.591673
93932,0.591673
93933,0.591673
93934,0.591673
93935,0.591673
93936,0.591673
93937,0.591673
93938,0.591673
93939,0.591673
93940,0.591673
93941,0.591673
93942,0.591673
93943,0.591673
93944,0.591673
93945,0.591673
93946,0.591673
93947,0.591673
93948,0.591673
93949,0.591673
93950,0.591673
93951,0.591673
93952,0.591673
93953,0.591673
93954,0.591673
93955,0.591673
93956,0.591673
93957,0.591673
93958,0.591673
93959,0.591673
93960,0.591673
93961,0.591673
93962,0.591673
93963,0.591673
93964,0.591673
93965,0.591673
93966,0.591673
93967,0.591673
93968,0.591673
93969,0.591673
93970,0.591673
93971,0.591673
93972,0.591673
93973,0.591673
93974,0.591673
93975,0.591673
93976,0.591673
93977,0.591673
93978,0.591673
93979,0.591673
93980,0.591673
93981,0.591673
93982,0.591673
93983,0.749595
93984,-0.000000
93985,-0.000000
93986,0.591673
93987,0.591673
93988,0.591673
93989,0.591673
93990,-0.000000
93991,0.591673
93992,0.371232
93993,-0.000000
93994,-0.000000
93995,0.591673
93996,0.591673
93997,-0.000000
93998,0.734530
93999,-0.000000
94000,0.591673
94001,0.591673
94002,0.591673
94003,0.591673
94004,0.591673
94005,0.591673
94006,0.591673
94007,0.591673
94008,0.591673
94009,0.591673
94010,0.591673
94011,0.591673
94012,0.591673
94013,0.591673
94014,0.591673
94015,0.591673
94016,0.591673
94017,0.591673
94018,0.591673
94019,0.591673
94020,0.591673
94021,0.591673
94022,0.591673
94023,0.591673
94024,0.591673
94025,0.591673
94026,0.591673
94027,0.591673
94028,0.591673
94029,0.591673
94030,0.591673
94031,0.591673
94032,0.591673
94033,0.591673
94034,0.591673
94035,0.591673
94036,0.591673
94037,0.591673
94038,0.591673
94039,0.591673
94040,0.591673
94041,0.591673
94042,0.591673
94043,0.591673
94044,0.591673
94045,0.591673
94046,0.591673
94047,0.591673
94048,0.591673
94049,0.591673
94050,0.591673
94051,0.591673
94052,0.591673
94053,0.591673
94054,0.591673
94055,0.591673
94056,0.591673
94057,0.591673
94058,0.591673
94059,0.591673
94060,1.094914
94061,0.946373
94062,0.371232
94063,0.946373
94064,1.291692
94065,0.946373
94066,1.094914
94067,0.371232
94068,0.591673
94069,-0.000000
94070,1.094914
94071,-0.000000
94072,-0.000000
94073,0.371232
94074,-0.000000
94075,0.371232
94076,0.749595
94077,-0.000000
94078,-0.000000
94079,1.094914
94080,0.591673
94081,0.371232
94082,0.734530
94083,0.946373
94084,-0.000000
94085,0.591673
94086,0.591673
94087,0.591673
94088,0.591673
94089,0.591673
94090,0.591673
94091,0.591673
94092,0.591673
94093,0.591673
94094,0.591673
94095,0.591673
94096,0.591673
94097,0.591673
94098,0.591673
94099,0.591673
94100,-0.000000
94101,-0.000000
94102,0.591673
94103,-0.000000
94104,0.749595
94105,0.371232
94106,-0.000000
94107,-0.000000
94108,-0.000000
94109,-0.000000
94110,0.591673
94111,0.591673
94112,0.591673
94113,0.591673
94114,0.749595
94115,1.148835
94116,1.148835
94117,0.591673
94118,-0.000000
94119,0.946373
94120,0.371232
94121,0.863121
94122,0.591673
94123,0.591673
94124,-0.000000
94125,0.591673
94126,1.148835
94127,-0.000000
94128,1.148835
94129,0.591673
94130,-0.000000
94131,-0.000000
94132,-0.000000
94133,-0.000000
94134,-0.000000
94135,0.946373
94136,-0.000000
94137,0.591673
94138,0.591673
94139,-0.000000
94140,-0.000000
94141,-0.000000
94142,0.591673
94143,0.734530
94144,1.094914
94145,1.094914
94146,1.148835
94147,0.371232
94148,-0.000000
94149,-0.000000
94150,0.749595
94151,0.591673
94152,-0.000000
94153,0.863121
94154,-0.000000
94155,0.863121
94156,0.591673
94157,0.591673
94158,1.148835
94159,1.291692
94160,0.591673
94161,0.946373
94162,-0.000000
94163,0.591673
94164,-0.000000
94165,0.591673
94166,0.591673
94167,-0.000000
94168,0.371232
94169,0.591673
94170,0.591673
94171,0.591673
94172,0.591673
94173,0.591673
94174,0.591673
94175,0.591673
94176,0.591673
94177,0.591673
94178,0.591673
94179,0.591673
94180,0.591673
94181,0.591673
94182,0.591673
94183,0.591673
94184,0.591673
94185,1.148835
94186,0.591673
94187,0.371232
94188,-0.000000
94189,1.094914
94190,-0.000000
94191,1.148835
94192,0.749595
94193,-0.000000
94194,0.591673
94195,0.591673
94196,-0.000000
94197,0.591673
94198,0.749595
94199,-0.000000
94200,0.371232
94201,-0.000000
94202,0.591673
94203,0.591673
94204,0.591673
94205,0.863121
94206,0.863121
94207,0.946373
94208,0.591673
94209,0.591673
94210,1.094914
94211,0.371232
94212,0.863121
94213,1.094914
94214,-0.000000
94215,0.863121
94216,1.094914
94217,0.591673
94218,-0.000000
94219,0.371232
94220,0.734530
94221,0.591673
94222,-0.000000
94223,-0.000000
94224,0.591673
94225,0.591673
94226,0.591673
94227,0.591673
94228,0.591673
94229,0.591673
94230,0.591673
94231,0.591673
94232,0.591673
94233,0.591673
94234,0.591673
94235,0.591673
94236,0.591673
94237,0.591673
94238,0.591673
94239,0.591673
94240,0.591673
94241,0.591673
94242,0.591673
94243,0.591673
94244,0.591673
94245,0.591673
94246,0.591673
94247,0.591673
94248,0.591673
94249,0.591673
94250,0.591673
94251,0.591673
94252,0.591673
94253,0.591673
94254,0.591673
94255,0.591673
94256,0.591673
94257,0.591673
94258,0.591673
94259,0.591673
94260,0.591673
94261,0.591673
94262,0.591673
94263,0.591673
94264,0.591673
94265,0.591673
94266,0.591673
94267,0.591673
94268,0.591673
94269,0.591673
94270,0.591673
94271,0.591673
94272,0.591673
94273,0.591673
94274,0.591673
94275,0.591673
94276,0.591673
94277,0.591673
94278,0.591673
94279,0.591673
94280,0.591673
94281,0.591673
94282,0.591673
94283,0.591673
94284,0.591673
94285,0.591673
94286,0.591673
94287,0.591673
94288,0.591673
94289,0.591673
94290,0.591673
94291,0.591673
94292,0.591673
94293,0.591673
94294,0.591673
94295,0.591673
94296,0.591673
94297,0.591673
94298,0.591673
94299,0.591673
94300,0.591673
94301,0.591673
94302,0.591673
94303,0.591673
94304,0.591673
94305,0.591673
94306,0.591673
94307,0.591673
94308,0.591673
94309,0.591673
94310,0.591673
94311,0.591673
94312,0.591673
94313,0.591673
94314,0.591673
94315,0.591673
94316,0.591673
94317,0.591673
94318,0.591673
94319,0.591673
94320,0.591673
94321,0.591673
94322,0.591673
94323,0.591673
94324,0.591673
94325,0.591673
94326,0.591673
94327,0.591673
94328,0.591673
94329,0.591673
94330,0.591673
94331,0.591673
94332,0.591673
94333,0.591673
94334,0.591673
94335,0.371232
94336,0.863121
94337,-0.000000
94338,0.591673
94339,-0.000000
94340,-0.000000
94341,-0.000000
94342,1.148835
94343,1.148835
94344,0.591673
94345,0.371232
94346,0.591673
94347,-0.000000
94348,-0.000000
94349,-0.000000
94350,0.371232
94351,1.148835
94352,0.591673
94353,0.749595
94354,0.371232
94355,1.094914
94356,1.148835
94357,0.734530
94358,0.591673
94359,0.591673
94360,1.094914
94361,0.591673
94362,0.591673
94363,0.734530
94364,0.591673
94365,0.591673
94366,1.148835
94367,0.371232
94368,0.946373
94369,1.148835
94370,0.591673
94371,-0.000000
94372,0.749595
94373,-0.000000
94374,-0.000000
94375,0.946373
94376,0.591673
94377,0.985228
94378,0.371232
94379,0.591673
94380,-0.000000
94381,0.371232
94382,0.591673
94383,0.591673
94384,1.148835
94385,0.946373
94386,0.591673
94387,1.291692
94388,1.291692
94389,1.291692
94390,1.094914
94391,0.946373
94392,0.946373
94393,0.371232
94394,0.591673
94395,-0.000000
94396,0.371232
94397,-0.000000
94398,-0.000000
94399,0.591673
94400,0.591673
94401,-0.000000
94402,0.863121
94403,-0.000000
94404,-0.000000
94405,1.094914
94406,-0.000000
94407,-0.000000
94408,0.371232
94409,0.863121
94410,1.148835
94411,-0.000000
94412,0.591673
94413,-0.000000
94414,0.749595
94415,1.094914
94416,0.591673
94417,0.591673
94418,0.591673
94419,0.591673
94420,0.591673
94421,0.591673
94422,0.591673
94423,0.591673
94424,0.591673
94425,0.591673
94426,0.591673
94427,0.591673
94428,0.591673
94429,0.591673
94430,0.591673
94431,0.591673
94432,0.591673
94433,0.591673
94434,0.591673
94435,0.591673
94436,0.591673
94437,0.591673
94438,0.591673
94439,0.591673
94440,0.591673
94441,0.591673
94442,0.591673
94443,0.591673
94444,0.591673
94445,0.591673
94446,0.591673
94447,0.591673
94448,0.591673
94449,0.591673
94450,0.591673
94451,0.591673
94452,0.591673
94453,0.591673
94454,0.591673
94455,0.591673
94456,0.591673
94457,0.591673
94458,0.591673
94459,0.591673
94460,0.591673
94461,0.591673
94462,0.591673
94463,0.591673
94464,0.591673
94465,0.591673
94466,0.591673
94467,0.591673
94468,0.591673
94469,0.591673
94470,0.591673
94471,0.591673
94472,0.591673
94473,0.591673
94474,0.591673
94475,0.591673
94476,0.591673
94477,0.591673
94478,0.591673
94479,0.591673
94480,0.591673
94481,0.591673
94482,0.591673
94483,0.591673
94484,0.591673
94485,0.591673
94486,0.591673
94487,0.591673
94488,0.591673
94489,0.591673
94490,0.591673
94491,0.591673
94492,0.591673
94493,0.591673
94494,0.591673
94495,0.591673
94496,0.591673
94497,0.591673
94498,0.591673
94499,0.591673
94500,0.591673
94501,0.591673
94502,0.591673
94503,0.591673
94504,0.591673
94505,0.591673
94506,0.591673
94507,0.591673
94508,0.591673
94509,0.591673
94510,0.591673
94511,0.591673
94512,0.591673
94513,0.591673
94514,0.591673
94515,0.591673
94516,0.591673
94517,0.591673
94518,0.591673
94519,0.591673
94520,0.591673
94521,0.591673
94522,0.591673
94523,0.591673
94524,0.591673
94525,0.591673
94526,0.591673
94527,0.591673
94528,0.591673
94529,0.591673
94530,0.591673
94531,0.591673
94532,0.591673
94533,0.591673
94534,0.591673
94535,0.591673
94536,0.591673
94537,0.591673
94538,0.591673
94539,0.591673
94540,0.591673
94541,0.591673
94542,0.591673
94543,0.591673
94544,0.591673
94545,0.591673
94546,0.591673
94547,0.591673
94548,0.591673
94549,0.591673
94550,0.591673
94551,0.591673
94552,0.591673
94553,0.591673
94554,0.591673
94555,0.591673
94556,0.591673
94557,0.591673
94558,0.591673
94559,0.591673
94560,0.591673
94561,0.591673
94562,0.591673
94563,0.591673
94564,0.591673
94565,0.591673
94566,0.591673
94567,0.591673
94568,0.591673
94569,0.591673
94570,0.591673
94571,0.591673
94572,0.591673
94573,0.591673
94574,0.591673
94575,0.591673
94576,0.591673
94577,0.591673
94578,0.591673
94579,0.591673
94580,0.591673
94581,0.591673
94582,0.591673
94583,0.591673
94584,0.591673
94585,0.591673
94586,0.591673
94587,0.591673
94588,0.591673
94589,0.591673
94590,0.591673
94591,0.734530
94592,-0.000000
94593,0.591673
94594,0.591673
94595,0.749595
94596,0.371232
94597,0.946373
94598,0.946373
94599,0.591673
94600,0.591673
94601,0.591673
94602,0.371232
94603,0.749595
94604,1.094914
94605,-0.000000
94606,0.946373
94607,-0.000000
94608,-0.000000
94609,0.371232
94610,0.749595
94611,0.863121
94612,1.148835
94613,0.749595
94614,1.148835
94615,1.094914
94616,1.291692
94617,1.291692
94618,0.371232
94619,0.946373
94620,-0.000000
94621,0.734530
94622,1.094914
94623,0.591673
94624,0.371232
94625,0.749595
94626,0.591673
94627,0.591673
94628,1.094914
94629,-0.000000
94630,0.371232
94631,0.946373
94632,0.591673
94633,-0.000000
94634,1.148835
94635,0.591673
94636,0.591673
94637,0.371232
94638,0.946373
94639,0.371232
94640,0.371232
94641,0.591673
94642,-0.000000
94643,0.946373
94644,0.591673
94645,0.591673
94646,0.946373
94647,0.591673
94648,0.591673
94649,0.749595
94650,0.591673
94651,0.749595
94652,1.094914
94653,0.371232
94654,0.371232
94655,-0.000000
94656,-0.000000
94657,-0.000000
94658,0.946373
94659,-0.000000
94660,-0.000000
94661,0.863121
94662,0.591673
94663,-0.000000
94664,0.863121
94665,0.371232
94666,0.591673
94667,0.591673
94668,0.591673
94669,0.591673
94670,0.591673
94671,0.591673
94672,0.591673
94673,0.591673
94674,0.591673
94675,0.591673
94676,0.591673
94677,0.591673
94678,0.591673
94679,0.591673
94680,0.591673
94681,0.591673
94682,0.591673
94683,0.591673
94684,0.591673
94685,0.591673
94686,0.591673
94687,0.591673
94688,0.591673
94689,0.591673
94690,0.591673
94691,0.591673
94692,0.591673
94693,0.591673
94694,0.591673
94695,0.591673
94696,0.591673
94697,-0.000000
94698,0.371232
94699,0.591673
94700,1.094914
94701,0.863121
94702,0.591673
94703,-0.000000
94704,-0.000000
94705,0.591673
94706,0.863121
94707,0.591673
94708,-0.000000
94709,0.734530
94710,0.371232
94711,-0.000000
94712,0.591673
94713,-0.000000
94714,-0.000000
94715,0.591673
94716,1.291692
94717,0.591673
94718,0.591673
94719,1.291692
94720,0.946373
94721,-0.000000
94722,0.749595
94723,-0.000000
94724,-0.000000
94725,0.749595
94726,0.591673
94727,0.591673
94728,0.591673
94729,0.591673
94730,0.591673
94731,0.591673
94732,0.591673
94733,-0.000000
94734,0.734530
94735,0.591673
94736,0.591673
94737,0.591673
94738,-0.000000
94739,-0.000000
94740,0.591673
94741,0.591673
94742,0.591673
94743,0.591673
94744,0.749595
94745,-0.000000
94746,-0.000000
94747,0.371232
94748,0.591673
94749,0.371232
94750,0.371232
94751,0.591673
94752,1.148835
94753,1.148835
94754,0.863121
94755,0.371232
94756,0.591673
94757,-0.000000
94758,-0.000000
94759,0.591673
94760,0.591673
94761,0.591673
94762,0.591673
94763,0.591673
94764,0.591673
94765,0.591673
94766,0.591673
94767,0.591673
94768,0.591673
94769,0.591673
94770,0.591673
94771,0.591673
94772,0.591673
94773,0.591673
94774,0.591673
94775,0.591673
94776,0.591673
94777,0.591673
94778,0.591673
94779,0.591673
94780,0.591673
94781,0.591673
94782,0.863121
94783,-0.000000
94784,-0.000000
94785,0.734530
94786,-0.000000
94787,1.148835
94788,0.371232
94789,-0.000000
94790,1.148835
94791,0.863121
94792,1.148835
94793,1.148835
94794,0.863121
94795,1.148835
94796,1.148835
94797,0.863121
94798,1.148835
94799,1.148835
94800,1.148835
94801,0.863121
94802,0.591673
94803,0.591673
94804,0.591673
94805,0.591673
94806,0.591673
94807,0.591673
94808,0.591673
94809,0.591673
94810,1.148835
94811,1.148835
94812,0.863121
94813,0.863121
94814,1.148835
94815,1.148835
94816,0.863121
94817,0.863121
94818,1.148835
94819,1.148835
94820,0.863121
94821,1.148835
94822,1.148835
94823,1.148835
94824,1.148835
94825,1.148835
94826,0.863121
94827,0.863121
94828,0.591673
94829,0.591673
94830,0.591673
94831,0.591673
94832,0.591673
94833,0.591673
94834,0.591673
94835,0.863121
94836,1.148835
94837,0.863121
94838,1.148835
94839,1.148835
94840,1.148835
94841,0.863121
94842,0.863121
94843,1.148835
94844,1.148835
94845,1.148835
94846,1.148835
94847,1.148835
94848,1.148835
94849,1.148835
94850,1.148835
94851,1.148835
94852,0.863121
94853,1.148835
94854,0.863121
94855,0.863121
94856,0.863121
94857,0.863121
94858,1.148835
94859,1.148835
94860,1.148835
94861,0.863121
94862,0.863121
94863,1.148835
94864,0.863121
94865,1.148835
94866,1.148835
94867,1.148835
94868,1.148835
94869,0.863121
94870,0.863121
94871,0.863121
94872,0.863121
94873,1.148835
94874,1.148835
94875,1.148835
94876,1.148835
94877,1.148835
94878,1.148835
94879,1.148835
94880,1.148835
94881,1.148835
94882,1.148835
94883,1.148835
94884,1.148835
94885,1.148835
94886,1.148835
94887,1.148835
94888,1.148835
94889,1.148835
94890,1.148835
94891,1.148835
94892,1.148835
94893,1.148835
94894,1.148835
94895,1.148835
94896,1.148835
94897,0.591673
94898,0.591673
94899,0.591673
94900,0.591673
94901,0.591673
94902,0.591673
94903,0.591673
94904,0.591673
94905,0.591673
94906,0.591673
94907,0.591673
94908,0.591673
94909,0.591673
94910,0.591673
94911,0.591673
94912,0.591673
94913,0.591673
94914,0.591673
94915,0.591673
94916,0.591673
94917,0.591673
94918,0.591673
94919,0.591673
94920,0.591673
94921,0.591673
94922,0.591673
94923,0.591673
94924,0.591673
94925,0.591673
94926,0.591673
94927,0.591673
94928,0.591673
94929,0.591673
94930,0.591673
94931,0.591673
94932,0.591673
94933,0.591673
94934,0.591673
94935,0.591673
94936,0.591673
94937,0.591673
94938,0.591673
94939,0.591673
94940,0.591673
94941,0.591673
94942,0.591673
94943,0.591673
94944,0.591673
94945,0.591673
94946,0.591673
94947,0.591673
94948,0.591673
94949,0.591673
94950,0.591673
94951,0.591673
94952,0.591673
94953,0.591673
94954,0.591673
94955,0.591673
94956,0.591673
94957,0.591673
94958,0.591673
94959,0.591673
94960,0.591673
94961,0.591673
94962,0.591673
94963,0.591673
94964,0.591673
94965,0.591673
94966,0.591673
94967,0.591673
94968,0.591673
94969,0.591673
94970,0.591673
94971,0.591673
94972,0.591673
94973,0.591673
94974,0.591673
94975,0.946373
94976,1.094914
94977,0.591673
94978,-0.000000
94979,-0.000000
94980,0.591673
94981,-0.000000
94982,0.591673
94983,0.591673
94984,0.371232
94985,1.094914
94986,0.591673
94987,0.591673
94988,-0.000000
94989,0.863121
94990,0.734530
94991,1.148835
94992,0.591673
94993,0.591673
94994,1.094914
94995,-0.000000
94996,0.591673
94997,0.946373
94998,0.591673
94999,0.946373
95000,0.371232
95001,0.591673
95002,-0.000000
95003,0.591673
95004,0.591673
95005,-0.000000
95006,1.094914
95007,0.591673
95008,-0.000000
95009,1.148835
95010,1.291692
95011,-0.000000
95012,-0.000000
95013,0.591673
95014,-0.000000
95015,0.863121
95016,0.591673
95017,-0.000000
95018,0.591673
95019,0.749595
95020,0.591673
95021,0.863121
95022,-0.000000
95023,0.591673
95024,0.946373
95025,0.946373
95026,0.749595
95027,0.863121
95028,0.946373
95029,0.371232
95030,0.749595
95031,0.749595
95032,1.094914
95033,0.591673
95034,0.749595
95035,0.371232
95036,0.863121
95037,0.591673
95038,0.591673
95039,0.591673
95040,0.591673
95041,0.591673
95042,-0.000000
95043,0.591673
95044,0.591673
95045,0.591673
95046,0.591673
95047,0.591673
95048,-0.000000
95049,0.591673
95050,0.749595
95051,0.591673
95052,-0.000000
95053,-0.000000
95054,-0.000000
95055,0.863121
95056,0.591673
95057,-0.000000
95058,0.591673
95059,0.946373
95060,0.591673
95061,0.591673
95062,1.148835
95063,-0.000000
95064,-0.000000
95065,1.291692
95066,-0.000000
95067,0.946373
95068,0.863121
95069,-0.000000
95070,-0.000000
95071,1.148835
95072,0.591673
95073,0.863121
95074,1.148835
95075,-0.000000
95076,0.591673
95077,0.591673
95078,0.591673
95079,0.591673
95080,0.591673
95081,0.591673
95082,0.591673
95083,0.591673
95084,0.591673
95085,0.591673
95086,0.591673
95087,0.591673
95088,0.591673
95089,0.591673
95090,0.591673
95091,0.591673
95092,0.591673
95093,0.591673
95094,0.591673
95095,0.591673
95096,0.591673
95097,0.591673
95098,0.591673
95099,0.591673
95100,0.371232
95101,1.094914
95102,-0.000000
95103,0.591673
95104,0.371232
95105,0.591673
95106,0.591673
95107,1.094914
95108,0.591673
95109,0.749595
95110,-0.000000
95111,0.591673
95112,-0.000000
95113,0.940286
95114,0.591673
95115,-0.000000
95116,0.946373
95117,0.749595
95118,0.591673
95119,0.591673
95120,0.591673
95121,0.591673
95122,0.591673
95123,0.591673
95124,0.591673
95125,0.591673
95126,0.591673
95127,0.591673
95128,0.591673
95129,0.591673
95130,0.591673
95131,0.591673
95132,0.749595
95133,0.371232
95134,1.148835
95135,0.863121
95136,0.749595
95137,-0.000000
95138,-0.000000
95139,-0.000000
95140,1.094914
95141,0.591673
95142,0.749595
95143,1.148835
95144,-0.000000
95145,1.148835
95146,0.591673
95147,0.591673
95148,-0.000000
95149,-0.000000
95150,0.591673
95151,1.610577
95152,0.749595
95153,0.591673
95154,0.591673
95155,0.591673
95156,0.591673
95157,0.591673
95158,0.591673
95159,0.591673
95160,0.591673
95161,0.591673
95162,0.591673
95163,0.591673
95164,0.591673
95165,0.591673
95166,0.591673
95167,0.591673
95168,0.591673
95169,0.591673
95170,0.591673
95171,0.591673
95172,0.591673
95173,0.591673
95174,0.863121
95175,0.863121
95176,0.371232
95177,0.591673
95178,-0.000000
95179,0.863121
95180,0.946373
95181,0.371232
95182,0.591673
95183,-0.000000
95184,0.591673
95185,1.094914
95186,0.591673
95187,0.591673
95188,0.591673
95189,0.863121
95190,1.148835
95191,0.591673
95192,0.863121
95193,0.591673
95194,1.094914
95195,0.591673
95196,0.749595
95197,1.148835
95198,0.749595
95199,0.734530
95200,0.371232
95201,0.371232
95202,0.371232
95203,1.291692
95204,0.946373
95205,0.749595
95206,0.863121
95207,0.591673
95208,1.291692
95209,0.749595
95210,-0.000000
95211,1.148835
95212,1.148835
95213,-0.000000
95214,0.946373
95215,0.371232
95216,0.371232
95217,0.371232
95218,0.946373
